"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","JAN_LANDED_WEIGHT_MTONS","JAN_LANDED_WEIGHT_PPP","JAN_EXVESSEL_REVENUE","JAN_CONFIDENTIAL_FLAG","FEB_LANDED_WEIGHT_MTONS","FEB_LANDED_WEIGHT_PPP","FEB_EXVESSEL_REVENUE","FEB_CONFIDENTIAL_FLAG","MAR_LANDED_WEIGHT_MTONS","MAR_LANDED_WEIGHT_PPP","MAR_EXVESSEL_REVENUE","MAR_CONFIDENTIAL_FLAG","APR_LANDED_WEIGHT_MTONS","APR_LANDED_WEIGHT_PPP","APR_EXVESSEL_REVENUE","APR_CONFIDENTIAL_FLAG","MAY_LANDED_WEIGHT_MTONS","MAY_LANDED_WEIGHT_PPP","MAY_EXVESSEL_REVENUE","MAY_CONFIDENTIAL_FLAG","JUN_LANDED_WEIGHT_MTONS","JUN_LANDED_WEIGHT_PPP","JUN_EXVESSEL_REVENUE","JUN_CONFIDENTIAL_FLAG","JUL_LANDED_WEIGHT_MTONS","JUL_LANDED_WEIGHT_PPP","JUL_EXVESSEL_REVENUE","JUL_CONFIDENTIAL_FLAG","AUG_LANDED_WEIGHT_MTONS","AUG_LANDED_WEIGHT_PPP","AUG_EXVESSEL_REVENUE","AUG_CONFIDENTIAL_FLAG","SEP_LANDED_WEIGHT_MTONS","SEP_LANDED_WEIGHT_PPP","SEP_EXVESSEL_REVENUE","SEP_CONFIDENTIAL_FLAG","OCT_LANDED_WEIGHT_MTONS","OCT_LANDED_WEIGHT_PPP","OCT_EXVESSEL_REVENUE","OCT_CONFIDENTIAL_FLAG","NOV_LANDED_WEIGHT_MTONS","NOV_LANDED_WEIGHT_PPP","NOV_EXVESSEL_REVENUE","NOV_CONFIDENTIAL_FLAG","DEC_LANDED_WEIGHT_MTONS","DEC_LANDED_WEIGHT_PPP","DEC_EXVESSEL_REVENUE","DEC_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"2020","O","GRND","FLAT","REX SOLE","REX",5.9,.37,4740,"",21.6,.36,17259,"",18,.35,13971,"",22.5,.32,15924,"",25.5,.29,16036,"",20.4,.26,11803,"",16.6,.28,10088,"",19.5,.29,12419,"",34.7,.28,21725,"",30.9,.28,19035,"",26.5,.32,18867,"",13.3,.33,9598,"",255.4,,171465,""
"2020","O","GRND","FLAT","ROCK SOLE","RSOL",,,,"",,,,"",,,,"*",,,,"",0,.07,2,"",,,,"*",.1,0,0,"",0,.09,6,"",.3,.11,70,"",0,0,0,"",,,,"",,,,"",.4,,78,"*"
"2020","O","GRND","FLAT","SAND SOLE","SSOL",,,,"",,,,"",0,0,0,"",0,0,0,"",,,,"*",,,,"",,,,"*",,,,"*",0,0,0,"",,,,"",,,,"",,,,"",0,,0,"*"
"2020","O","GRND","FLAT","STARRY FLOUNDER","STRY",,,,"",,,,"",,,,"*",0,.18,3,"",,,,"*",,,,"",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,3,"*"
"2020","O","GRND","MGRN","BIG SKATE","BSKT",.1,.37,105,"",.3,.29,208,"",.8,.36,598,"",1.9,.33,1414,"",5.5,.34,4152,"",12.5,.35,9720,"",3.6,.35,2794,"",2.3,.32,1667,"",2.4,.31,1652,"",,,,"*",,,,"*",,,,"*",29.4,,22310,"*"
"2020","O","GRND","MGRN","SPINY DOGFISH","DSRK",.2,0,0,"",.2,0,0,"",.2,0,0,"",.1,0,0,"",1.3,0,0,"",.3,0,1,"",8.9,0,0,"",31.2,0,0,"",8.3,.01,135,"",27.2,0,0,"",1.1,.05,128,"",.5,0,0,"",79.5,,264,""
"2020","O","GRND","MGRN","UNSP. GRENADIERS","GRDR",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,0,0,"",,,,"*",0,,0,"*"
"2020","O","GRND","MGRN","LONGNOSE SKATE","LSKT",9,.32,6392,"",40.5,.33,29724,"",35.4,.31,24479,"",29.8,.29,19255,"",32,.3,20943,"",26.2,.27,15837,"",39,.28,24201,"",28,.28,17006,"",29.4,.23,14940,"",24.9,.28,15407,"",27.5,.28,16882,"",16.7,.31,11480,"",338.4,,216546,""
"2020","O","GRND","MGRN","OTHER GROUNDFISH","OGRN",,,,"",,,,"",,,,"",,,,"",,,,"*",.2,0,0,"",,,,"*",,,,"",,,,"",.3,0,0,"",,,,"",,,,"",.5,,0,"*"
"2020","O","GRND","MGRN","SPOTTED RATFISH","RATF",.7,0,0,"",.5,0,0,"",.5,0,0,"",.3,0,0,"",.1,0,0,"",.1,0,0,"",.1,0,0,"",.2,0,0,"",.1,0,0,"",.4,0,0,"",.1,0,0,"",.1,0,0,"",3.2,,0,""
"2020","O","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"",,,,"",,,,"",,,,"",,,,"*",.2,0,0,"",,,,"*",,,,"*",.2,0,0,"",,,,"*",,,,"",,,,"",.4,,0,"*"
"2020","O","GRND","MGRN","UNSP. SKATE","USKT",.1,0,0,"",.6,0,0,"",.4,.07,57,"",.3,0,0,"",.3,0,0,"",.3,.27,199,"",.5,.26,263,"",0,0,0,"",0,0,0,"",.1,0,0,"",.3,.03,24,"",.3,0,0,"",3.2,,543,""
"2020","O","GRND","ROCK","AURORA ROCKFISH","ARRA",.2,.16,82,"",.4,.14,128,"",.9,.13,267,"",11.9,.16,4310,"",11.3,.18,4482,"",0,.19,11,"",,,,"",,,,"",.1,.29,61,"",.9,.1,195,"",.3,.11,63,"",1.9,.11,465,"",27.9,,10064,""
"2020","O","GRND","ROCK","BANK ROCKFISH","BANK",0,.14,14,"",.7,.17,250,"",.7,.14,209,"",0,1.21,14,"",0,1.2,26,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",1.4,,513,"*"
"2020","O","GRND","ROCK","BOCACCIO","BCAC",.5,.37,420,"",2.9,.33,2148,"",1.2,.28,746,"",1.4,.24,743,"",.9,.16,297,"",2,.21,905,"",2.2,.26,1288,"",2.4,.22,1136,"",1.7,.1,374,"",.5,.11,108,"",2.1,.11,495,"",,,,"*",17.8,,8660,"*"
"2020","O","GRND","ROCK","BLACK ROCKFISH","BLCK",.5,2.59,2602,"",5.1,2.64,29592,"",5.9,2.4,31164,"",7.4,2.2,35789,"",9.3,2.24,46084,"",7.5,2.29,37610,"",11.1,2.08,50873,"",6.2,1.93,26391,"",11.2,2,49610,"",3.3,2.12,15554,"",3.3,2.33,16754,"",2.2,2.36,11375,"",73,,353398,""
"2020","O","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",.2,.07,37,"",.2,.13,63,"",.4,.13,124,"",.1,.2,35,"",.1,.16,21,"",0,0,0,"",0,.49,47,"",,,,"*",.1,.13,34,"",.1,.33,89,"",0,.05,1,"",.4,.1,86,"",1.6,,537,"*"
"2020","O","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",,,,"*",1.1,2.32,5719,"",3.4,2.07,15667,"",2.3,1.69,8663,"",3.2,1.81,12725,"",2.5,1.77,9861,"",2.6,1.92,11102,"",2.6,1.98,11470,"",4,2.01,17686,"",2.8,1.96,11873,"",2.8,1.91,11771,"",.7,1.84,3030,"",28,,119567,"*"
"2020","O","GRND","ROCK","NOM. BLUE ROCKFISH","BLU1",,,,"*",.3,2.33,1363,"",.4,1.43,1157,"",.2,1.88,978,"",.5,1.99,2333,"",.2,2.47,1267,"",.1,2.69,607,"",.1,2.22,262,"",.3,2.43,1519,"",.2,1.53,818,"",.6,1.95,2691,"",.1,1.73,509,"",3,,13504,"*"
"2020","O","GRND","ROCK","BLUE ROCKFISH","BLUR",,,,"",0,1.61,66,"",.1,1.8,294,"",0,1.68,74,"",0,1.42,127,"",0,.99,23,"",0,1.01,12,"",,,,"*",0,.79,59,"",,,,"*",,,,"*",,,,"*",.1,,655,"*"
"2020","O","GRND","ROCK","NOM. BROWN ROCKFISH","BRW1",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2020","O","GRND","ROCK","BLACKSPOTTED ROCKFISH","BSPR",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",.1,.15,27,"",0,.15,8,"",0,0,0,"",.3,.08,48,"",,,,"*",,,,"",.4,,83,"*"
"2020","O","GRND","ROCK","NOM. BLACK-AND-YELLOW ROCKFISH","BYL1",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2020","O","GRND","ROCK","NOM. CHINA ROCKFISH","CHN1",,,,"",.1,6.82,1494,"",.1,6.8,1673,"",.1,6.1,934,"",.1,5.31,1227,"",.1,5.07,1263,"",.1,3.96,467,"",0,5.34,571,"",0,6.75,695,"",.1,3.62,680,"",0,5.12,384,"",,,,"*",.7,,9388,"*"
"2020","O","GRND","ROCK","CHINA ROCKFISH","CHNA",,,,"",.2,5.85,3094,"",.2,5.21,2438,"",.4,6.04,5694,"",.6,6.11,8761,"",.7,6.05,9779,"",.9,6.25,12996,"",.4,5.73,5626,"",1,6.22,13128,"",.2,6.77,2952,"",.1,6.97,1756,"",.1,6.94,1124,"",4.8,,67348,""
"2020","O","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",,,,"*",,,,"*",5.6,.28,3391,"",13.4,.28,8198,"",1.3,.18,517,"",,,,"*",.1,.2,36,"",.1,.23,58,"",.3,.23,173,"",0,.05,2,"",0,.04,4,"",,,,"*",20.8,,12379,"*"
"2020","O","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",,,,"*",.1,2.63,769,"",.2,2.19,1161,"",3,.43,2844,"",1.8,.55,2119,"",.9,.66,1377,"",.2,1.91,916,"",.5,.88,1023,"",1.7,.63,2311,"",4.1,.34,3066,"",6.6,.38,5529,"",5.9,.35,4622,"",25,,25737,"*"
"2020","O","GRND","ROCK","CANARY ROCKFISH","CNRY",1,.59,1323,"",2.4,.73,3950,"",2.3,.66,3354,"",29.2,.35,22339,"",18.6,.28,11307,"",37.9,.22,17988,"",35.4,.29,22580,"",23.5,.29,14783,"",12.5,.31,8467,"",5.3,.46,5415,"",.3,.52,375,"",.1,2.35,310,"",168.5,,112191,""
"2020","O","GRND","ROCK","NOM. COPPER ROCKFISH","COP1",,,,"",.1,4.48,1007,"",.2,4,2034,"",.1,3.39,488,"",.1,2.73,768,"",.1,3.96,440,"",.1,3.26,557,"",0,4.28,398,"",0,5.22,574,"",.1,3.37,522,"",,,,"*",0,1.57,33,"",.8,,6821,"*"
"2020","O","GRND","ROCK","COPPER ROCKFISH","COPP",,,,"",,,,"",,,,"*",.1,3.65,939,"",.1,4.28,1328,"",.1,3.45,1118,"",.3,2.79,1828,"",.1,2.64,505,"",.2,3.68,1750,"",.1,3.55,412,"",0,3.51,151,"",0,4.33,117,"",1,,8148,"*"
"2020","O","GRND","ROCK","COWCOD ROCKFISH","CWCD",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",0,.13,1,"",,,,"*",0,.24,4,"",,,,"",,,,"",,,,"",0,,5,"*"
"2020","O","GRND","ROCK","NOM. DARKBLOTCHED ROCKFISH","DBR1",.8,.38,685,"",3.5,.4,3068,"",,,,"*",.5,.27,320,"",2.8,.14,838,"",1.3,.06,181,"",.2,.15,65,"",.3,.65,389,"",.7,.04,62,"",.1,.17,32,"",.5,.2,223,"",.2,.24,103,"",10.9,,5966,"*"
"2020","O","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",2.4,.31,1633,"",22.5,.3,14951,"",23.1,.28,14410,"",16.9,.28,10560,"",35.7,.08,6151,"",14.5,.15,4920,"",1.1,.2,477,"",2.6,.22,1263,"",4.5,.27,2695,"",12.2,.16,4420,"",23.7,.28,14599,"",36.9,.29,23300,"",196.1,,99379,""
"2020","O","GRND","ROCK","DEACON ROCKFISH","DEAC",,,,"*",.1,.95,226,"",.2,1.12,423,"",.2,1.66,670,"",.5,1.42,1513,"",.1,1.31,392,"",.2,1.15,419,"",.1,1.49,436,"",.4,1.08,1040,"",.1,1.03,275,"",.2,1.61,653,"",0,2.01,128,"",2.1,,6175,"*"
"2020","O","GRND","ROCK","NOM. GOPHER ROCKFISH","GPH1",,,,"",,,,"*",0,4.67,28,"",,,,"*",,,,"*",,,,"*",,,,"*",0,3.9,39,"",,,,"*",,,,"*",,,,"*",,,,"",0,,67,"*"
"2020","O","GRND","ROCK","GOPHER ROCKFISH","GPHR",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2020","O","GRND","ROCK","GRASS ROCKFISH","GRAS",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2020","O","GRND","ROCK","NOM. GRASS ROCKFISH","GRS1",,,,"",0,6.6,343,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",,,,"",,,,"",,,,"*",,,,"",0,,343,"*"
"2020","O","GRND","ROCK","GREENSPOTTED ROCKFISH","GSPT",,,,"",,,,"",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",0,0,0,"",0,.32,1,"",,,,"*",,,,"",,,,"",0,,1,"*"
"2020","O","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",,,,"*",.2,.33,112,"",.2,.25,130,"",.8,.25,432,"",.9,.19,384,"",1.7,.17,627,"",1.9,.08,327,"",2.4,.16,875,"",4.4,.21,2032,"",1.6,.13,439,"",0,.1,7,"",,,,"",14.1,,5365,"*"
"2020","O","GRND","ROCK","NOM. LONGSPINE THORNYHEAD","LSP1",,,,"*",.2,.08,26,"",1.3,.19,544,"",3.6,.03,277,"",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",.5,.13,150,"",1.9,.1,424,"",7.5,,1421,"*"
"2020","O","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",.3,.36,199,"",1.4,.38,1174,"",7.8,.21,3679,"",1.3,.24,678,"",.9,.33,624,"",,,,"*",,,,"",,,,"*",.9,.02,51,"",.1,.36,61,"",.8,.28,503,"",3.1,.2,1396,"",16.6,,8365,"*"
"2020","O","GRND","ROCK","NOR. UNSP. SHELF ROCKFISH","NUSF",,,,"",0,.78,58,"",.2,.63,250,"",,,,"*",.5,.34,398,"",.2,.43,158,"",,,,"*",.3,.99,680,"",16.6,.29,10486,"",11.2,.23,5552,"",.4,.52,501,"",1.4,.27,821,"",30.8,,18904,"*"
"2020","O","GRND","ROCK","NOR. UNSP. SLOPE ROCKFISH","NUSP",,,,"",,,,"*",.1,.4,114,"",.6,.16,221,"",1.3,.27,757,"",.5,1.61,1704,"",.3,1.57,956,"",1.4,1.23,3882,"",.6,.45,639,"",4.4,.33,3271,"",.4,.11,97,"",1,.03,67,"",10.6,,11708,"*"
"2020","O","GRND","ROCK","OLIVE ROCKFISH","OLVE",,,,"",,,,"",,,,"*",,,,"*",,,,"",,,,"",,,,"*",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2020","O","GRND","ROCK","PACIFIC OCEAN PERCH","POP",3.4,.36,2684,"",52.3,.33,38233,"",27.7,.35,21507,"",36.2,.3,24030,"",39.3,.32,27843,"",15.5,.22,7465,"",118.9,.28,72337,"",37.1,.22,18389,"",40.9,.28,25351,"",23.9,.23,12073,"",4,.26,2279,"",5.4,.24,2924,"",404.6,,255115,""
"2020","O","GRND","ROCK","NOM. POP","POP2",,,,"*",.7,.28,428,"",.1,.64,119,"",0,.34,32,"",1.2,.32,882,"",.1,.14,23,"",0,.11,2,"",0,.68,23,"",0,.35,3,"",17.5,.29,11345,"",1.5,.29,940,"",16,.28,9888,"",37.1,,23685,"*"
"2020","O","GRND","ROCK","NOM. QUILLBACK ROCKFISH","QLB1",,,,"",.2,4.69,2287,"",.3,4.74,3112,"",.1,4.31,664,"",.1,3.6,1183,"",.1,3.72,912,"",.2,3.85,1440,"",.2,3.32,1158,"",.1,3.14,701,"",.1,3.57,1015,"",0,1.73,38,"",,,,"*",1.4,,12510,"*"
"2020","O","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",,,,"*",,,,"*",0,1.33,36,"",.2,4.03,1600,"",.2,4.38,1948,"",.3,3.62,2468,"",.3,3.82,2478,"",.3,2.04,1286,"",.3,3.26,2460,"",.1,4.09,683,"",0,4.16,233,"",,,,"*",1.7,,13192,"*"
"2020","O","GRND","ROCK","NOM. ROUGHEYE + BLACKSPOTTED","RBR1",,,,"*",,,,"*",,,,"*",,,,"*",.2,.43,176,"",.1,1.16,153,"",.3,.72,409,"",.8,1.7,3013,"",0,.06,3,"",2.5,1.13,6215,"",.2,.96,515,"",0,.43,35,"",4.1,,10519,"*"
"2020","O","GRND","ROCK","REDBANDED ROCKFISH","RDBD",.1,.12,28,"",.8,.22,406,"",1,.18,390,"",2.5,.23,1255,"",1.3,.25,749,"",.9,.58,1196,"",1.5,.89,2967,"",1.4,.74,2281,"",1.9,.34,1460,"",.9,.4,823,"",.5,.73,779,"",.3,.37,274,"",13.1,,12608,""
"2020","O","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",,,,"",.2,.33,113,"",.1,.32,38,"",1,.27,595,"",9.8,.1,2191,"",7.6,.04,733,"",2.1,.16,725,"",5.6,.05,598,"",5.7,.03,317,"",1.3,.03,94,"",11.1,.11,2602,"",.5,.03,28,"",45,,8034,""
"2020","O","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",.1,.46,130,"",.9,.65,1346,"",1.7,.53,1985,"",1.6,.44,1546,"",3.3,.47,3411,"",4.8,.43,4516,"",3.4,.66,4988,"",1.5,.88,2998,"",.7,.5,740,"",7.4,.15,2431,"",1.2,.49,1233,"",2,1.33,5892,"",28.6,,31216,""
"2020","O","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",0,.15,14,"",.8,.4,716,"",.3,.3,224,"",3.8,.03,289,"",2.6,.06,352,"",0,.16,13,"",0,.44,32,"",0,.3,22,"",,,,"*",1.4,.23,681,"",0,.16,16,"",.3,.27,164,"",9.2,,2523,"*"
"2020","O","GRND","ROCK","NOM. SHORTBELLY ROCKFISH","SBL1",,,,"",0,0,0,"",.1,0,0,"",,,,"*",.9,.01,15,"",3.3,0,0,"",,,,"*",,,,"*",,,,"*",,,,"*",0,0,0,"",,,,"",4.3,,15,"*"
"2020","O","GRND","ROCK","SHORTBELLY ROCKFISH","SBLY",,,,"*",0,.17,1,"",0,.07,1,"",,,,"*",143.6,.04,11473,"",36.4,0,0,"",119.1,.01,1436,"",128.7,0,0,"",29.7,0,0,"",48.1,0,0,"",,,,"*",,,,"*",505.6,,12911,"*"
"2020","O","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",.5,.26,297,"",4.1,.19,1702,"",3.8,.13,1098,"",2.5,.19,1075,"",1,.1,210,"",.4,.15,144,"",.8,.1,179,"",.6,.01,16,"",1.7,.08,290,"",2.3,.03,166,"",.1,.19,49,"",2.4,.11,588,"",20.2,,5814,""
"2020","O","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",.2,.18,92,"",74.3,.33,53321,"",15.2,.43,14321,"",7.4,.29,4759,"",.5,.2,217,"",1.2,.67,1770,"",1.1,1.16,2912,"",1.1,.26,641,"",.3,.24,136,"",.1,1.5,263,"",.1,.11,28,"",,,,"*",101.5,,78460,"*"
"2020","O","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",1.6,.18,628,"",6.8,.14,2024,"",5.9,.13,1709,"",6.5,.16,2308,"",4.4,.17,1673,"",1.2,.17,455,"",.5,.09,93,"",.7,.01,16,"",7.1,.02,359,"",4.7,.03,339,"",.8,.15,269,"",7,.11,1649,"",47.2,,11522,""
"2020","O","GRND","ROCK","NOM. SHORTRAKER ROCKFISH","SRK1",,,,"",,,,"*",,,,"",,,,"",.1,.28,57,"",,,,"",.2,.46,154,"",.2,.22,114,"",,,,"*",.2,.53,292,"",.1,.31,48,"",,,,"*",.8,,665,"*"
"2020","O","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",.1,.01,2,"",.9,.48,958,"",.7,.49,765,"",.5,.51,605,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",,,,"",2.2,,2330,"*"
"2020","O","GRND","ROCK","NOM. SHORTSPINE THORNYHEAD","SSP1",,,,"*",3.5,.47,3567,"",1.6,.22,804,"",3,.29,1951,"",4.5,.2,2012,"",0,.48,47,"",3.3,.21,1537,"",4.3,.36,3401,"",2.3,.39,2017,"",2.6,.24,1405,"",17.1,.42,15929,"",5.2,.46,5250,"",47.4,,37920,"*"
"2020","O","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",3,.38,2478,"",20.4,.45,20366,"",29.6,.42,27659,"",26.3,.34,19482,"",22.4,.25,12548,"",3.1,.2,1331,"",6.2,.22,3037,"",8.2,.33,6025,"",17.9,.31,12061,"",26,.23,13229,"",15.6,.26,8905,"",17.6,.35,13659,"",196.3,,140780,""
"2020","O","GRND","ROCK","STRIPETAIL ROCKFISH","STRK",0,.26,8,"",.1,.16,22,"",0,.11,8,"",.4,.28,247,"",.1,.18,49,"",.2,.29,110,"",0,.03,3,"",0,.15,15,"",.4,.23,199,"",.7,.14,214,"",,,,"*",,,,"*",1.9,,875,"*"
"2020","O","GRND","ROCK","NOM. TIGER ROCKFISH","TGR1",,,,"",0,3.51,193,"",,,,"*",0,5.55,244,"",0,4.71,179,"",0,5.55,272,"",0,2.5,70,"",0,5.04,121,"",,,,"*",0,3.67,77,"",0,3.64,91,"",0,3.75,75,"",0,,1322,"*"
"2020","O","GRND","ROCK","TIGER ROCKFISH","TIGR",,,,"",,,,"",,,,"",0,2.44,61,"",0,4.47,246,"",0,3.58,286,"",0,4.08,269,"",0,4.87,112,"",0,5.44,337,"",,,,"",,,,"",,,,"",0,,1311,""
"2020","O","GRND","ROCK","NOM. VERMILLION ROCKFISH","VRM1",,,,"*",.2,3.19,1485,"",.3,2.86,2031,"",.2,3.32,1142,"",.2,2.99,1521,"",.1,3.93,868,"",.2,3.97,1399,"",.1,5.09,774,"",.2,4.89,2254,"",.1,3.31,500,"",0,4.6,409,"",0,4.81,284,"",1.6,,12667,"*"
"2020","O","GRND","ROCK","VERMILION ROCKFISH","VRML",,,,"*",.1,1.39,200,"",0,1.54,134,"",.2,1.72,657,"",.1,1.59,396,"",.2,1.47,592,"",.3,1.58,1126,"",.3,1.33,818,"",.2,1.55,841,"",.1,1.23,318,"",.1,1.61,370,"",0,1.6,173,"",1.6,,5625,"*"
"2020","O","GRND","ROCK","WIDOW ROCKFISH","WDOW",193.4,.34,142857,"",306.6,.33,220705,"",1047.6,.27,615355,"",574.4,.23,293666,"",402,.2,177862,"",180.8,.15,60678,"",175.5,.16,61992,"",208.2,.16,75676,"",513,.17,192247,"",721.2,.19,298057,"",1275.3,.2,559940,"",757.5,.19,311116,"",6355.5,,3010151,""
"2020","O","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",,,,"",.6,.38,492,"",0,.37,37,"",.3,.3,166,"",12.8,.3,8378,"",.4,.23,228,"",1.5,.4,1323,"",6.1,.23,3114,"",1.7,.18,648,"",.5,.25,277,"",.5,.29,314,"",0,.29,2,"",24.4,,14979,""
"2020","O","GRND","ROCK","NOM. YELLOWEYE ROCKFISH","YEY1",,,,"",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",,,,"*",0,.39,2,"",,,,"*",,,,"*",,,,"",0,,2,"*"
"2020","O","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",,,,"*",,,,"*",,,,"*",0,.3,19,"",,,,"*",,,,"*",0,.6,50,"",0,.43,28,"",0,.03,2,"",,,,"*",,,,"",,,,"",0,,99,"*"
"2020","O","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",.9,.27,543,"",5.6,.12,1532,"",6,.11,1464,"",.6,.22,295,"",.2,.16,80,"",1.2,1.74,4669,"",.6,1.65,2108,"",.5,1.56,1698,"",0,1.03,81,"",.4,.25,236,"",.1,1.16,138,"",.1,.1,13,"",16.2,,12857,""
"2020","O","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",,,,"",2.9,.41,2655,"",.2,.39,145,"",3.1,.32,2184,"",.9,.42,853,"",1.4,.41,1244,"",2.4,.32,1711,"",26,.29,16423,"",1.3,.39,1135,"",4.7,.27,2807,"",1.1,.32,789,"",10.8,.3,7197,"",54.8,,37143,""
"2020","O","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",,,,"*",71.4,.38,59577,"",106.7,.36,83567,"",78.3,.29,50885,"",85.6,.2,37436,"",530,.16,188678,"",224.1,.2,97717,"",345,.16,123207,"",271.8,.19,113315,"",174.7,.23,89505,"",215.1,.19,88495,"",,,,"*",2102.7,,932382,"*"
"2020","O","GRND","ROND","CABEZON","CBZN",,,,"*",2.2,4.34,21344,"",2.2,4.04,19272,"",1.4,3.38,10347,"",2,4,17305,"",2.1,4.13,19223,"",2.2,4.03,19511,"",1.2,3.29,8533,"",2.6,3.93,22337,"",1.8,4.02,16055,"",1.9,3.95,16140,"",.8,3.67,6824,"",20.4,,176891,"*"
"2020","O","GRND","ROND","NOM. KELP GREENLING","KGL1",,,,"*",1.1,5.2,12277,"",1,4.96,11190,"",1,4.97,10522,"",1.3,5,14341,"",1.1,5,11809,"",1.5,4.67,15690,"",.5,4.63,5477,"",2.2,4.45,21436,"",.9,4.75,9798,"",.9,5.15,10026,"",.4,4.72,4643,"",11.9,,127209,"*"
"2020","O","GRND","ROND","LINGCOD","LCOD",4.9,.89,9534,"",18.4,2.1,84839,"",14.1,2.53,78509,"",20.3,1.93,86312,"",33.8,1.41,104898,"",32.4,1.34,95795,"",45.5,1.2,120711,"",23.8,1.47,77295,"",27.7,1.48,90330,"",21.2,1.67,78041,"",19,1.82,76028,"",8.4,1.91,35556,"",269.5,,937848,""
"2020","O","GRND","ROND","PACIFIC COD","PCOD",,,,"*",,,,"*",,,,"*",.4,.48,377,"",.1,.29,52,"",.4,.46,373,"",,,,"*",.9,.43,848,"",,,,"*",.1,.33,67,"",,,,"*",,,,"*",1.9,,1717,"*"
"2020","O","GRND","ROND","WALLEYE POLLOCK","PLCK",,,,"*",,,,"*",,,,"",,,,"*",,,,"*",5.2,0,0,"",0,0,0,"",0,0,0,"",0,0,0,"",,,,"",,,,"",,,,"",5.2,,0,"*"
"2020","O","GRND","ROND","PACIFIC WHITING","PWHT",.1,0,0,"",.2,0,0,"",.4,0,0,"",4.2,0,0,"",8543.2,.07,1289552,"",21429.7,.07,3236265,"",21651.7,.07,3327362,"",20360.8,.07,3126439,"",16023.6,.07,2482785,"",11543.8,.07,1747778,"",58.6,.06,7698,"",.2,0,0,"",99616.5,,15217879,""
"2020","O","GRND","ROND","SABLEFISH","SABL",26.3,.75,43427,"",77.3,.91,154949,"",160,1.03,361772,"",73,.69,111485,"",63.7,.84,118222,"",86.6,.86,164014,"",78.8,1.11,193558,"",216.9,1.22,584286,"",298.5,1.4,923292,"",310.1,1.28,876592,"",248.7,1.33,732042,"",212.5,.95,446882,"",1852.4,,4710521,""
"2020","O","HMSP","....","BLUE SHARK","BSRK",,,,"",,,,"",,,,"",,,,"",,,,"*",.2,0,1,"",.5,.12,134,"",.3,.09,58,"",.4,0,0,"",.7,0,0,"",,,,"*",,,,"",2.1,,193,"*"
